mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
73	72	73	72a	215	215	1.0	3/8	3/8	6/8	2	1	V(116)	Bb	I		V(116)		V			116				M	0	0	1, 5, 4	0	1	1
73	72	73	72a	216	216	0.5	5/8	5/8	6/8	2	1	V(964)	Bb	I		V(964)		V			964				M	0	0	1, 0, 4	3	1	1
74	73	74	73a	433/2	433/2	1.0	0	0	6/8	2	1	viio43(#7)	Bb	I		viio43(#7)		vii	o	43	#7				o7	0	0	-1, -4, 3, 2		5	-1
74	73	74	73a	435/2	435/2	0.5	1/4	1/4	6/8	2	1	viio43	Bb	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
74	73	74	73a	218	218	1.0	3/8	3/8	6/8	2	1	V7(6)	Bb	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
74	73	74	73a	219	219	0.5	5/8	5/8	6/8	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	74	75	74a	439/2	439/2	1.5	0	0	6/8	2	1	I(97b64)}	Bb	I		I(97b64)		I			97b64			}	M	0	0	0, -1, -4	2, 5	0	0
75	74	75	74a	221	221	0.5	3/8	3/8	6/8	2	1	I(4)	Bb	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
75	74	75	74a	443/2	443/2	0.5	1/2	1/2	6/8	2	1	I(#2)	Bb	I		I(#2)		I			#2				M	0	0	0, 9, 1		0	0
75	74	75	74a	222	222	0.5	5/8	5/8	6/8	2	1	I|PAC	Bb	I		I		I					PAC		M	0	0	0, 4, 1		0	0
76	75	76	75a	445/2	445/2	1.0	0	0	6/8	2	1	vi.#viio7(#2){	Bb	vi		#viio7(#2)		#vii	o	7	#2			{	o7	0	1	5, 7, -1, -4		5	5
76	75	76	75a	447/2	447/2	0.5	1/4	1/4	6/8	2	1	#viio7	Bb	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
76	75	76	75a	224	224	1.5	3/8	3/8	6/8	2	1	V65	Bb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
77	76	77	76a	451/2	451/2	1.5	0	0	6/8	2	1	i(11)	Bb	vi		i(11)		i			11				m	0	1	0, -3, 1	-1	0	0
77	76	77	76a	227	227	1.5	3/8	3/8	6/8	2	1	VI6}	Bb	vi		VI6		VI		6				}	M	0	1	0, -3, -4		-4	0
78	77	78	77a	457/2	457/2	1.5	0	0	6/8	2	1	I.Ger6{	Bb	I		Ger6	Ger	vii	o	65	b3	V		{	Ger	0	0	-4, 0, -3, 6		6	-4
78	77	78	77a	230	230	1.5	3/8	3/8	6/8	2	1	V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
79	78	79	78a	463/2	463/2	1.5	0	0	6/8	2	1	viio43	Bb	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
79	78	79	78a	233	233	1.5	3/8	3/8	6/8	2	1	I|IAC}	Bb	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
80	79	80	79a	469/2	469/2	1.0	0	0	6/8	2	1	vi.#viio7(#2){	Bb	vi		#viio7(#2)		#vii	o	7	#2			{	o7	0	1	5, 7, -1, -4		5	5
80	79	80	79a	471/2	471/2	0.5	1/4	1/4	6/8	2	1	#viio7	Bb	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
80	79	80	79a	236	236	1.5	3/8	3/8	6/8	2	1	V65	Bb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
81	80	81	80a	475/2	475/2	1.5	0	0	6/8	2	1	i(11)	Bb	vi		i(11)		i			11				m	0	1	0, -3, 1	-1	0	0
81	80	81	80a	239	239	1.5	3/8	3/8	6/8	2	1	VI6}	Bb	vi		VI6		VI		6				}	M	0	1	0, -3, -4		-4	0
82	81	82	81a	481/2	481/2	1.5	0	0	6/8	2	1	I.Ger6{	Bb	I		Ger6	Ger	vii	o	65	b3	V		{	Ger	0	0	-4, 0, -3, 6		6	-4
82	81	82	81a	242	242	1.5	3/8	3/8	6/8	2	1	V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
83	82	83	82a	487/2	487/2	1.5	0	0	6/8	2	1	viio43	Bb	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
83	82	83	82a	245	245	1.5	3/8	3/8	6/8	2	1	I|IAC}	Bb	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
84	83	84	83a	493/2	493/2	1.5	0	0	6/8	2	1	viio43{	Bb	I		viio43		vii	o	43				{	o7	0	0	-1, -4, 5, 2		5	-1
84	83	84	83a	248	248	1.5	3/8	3/8	6/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
85	84	85	84a	499/2	499/2	1.5	0	0	6/8	2	1	viio43	Bb	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
85	84	85	84a	251	251	1.5	3/8	3/8	6/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
86	85	86	85a	505/2	505/2	4.5	0	0	6/8	2	1	viio43	Bb	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
87	86	87	86a	257	257	1.5	3/8	3/8	6/8	2	1	I|IAC}	Bb	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
