mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
39	39	460/3	460/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	516		articTenutoAbove							
39	39	461/3	461/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	517		articTenutoAbove							
39	39	154	154	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	518		articAccentAbove					103		
39	39	311/2	311/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	519									
39	39	153	153	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	520									
39	39	155	155	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	521									
39	39	152	152	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	522									
39	39	154	154	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	523									
40	40	156	156	0.0	0	0	Spanner	4/4	1	1	0													3
40	40	156	156	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	524							104		3
40	40	469/3	469/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	525							104		3
40	40	470/3	470/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	526									3
40	40	157	157	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16	1/16	2/3	527									3
40	40	157	157	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16	1/16	2/3	528									3
40	40	157	157	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	529							105		3
40	40	472/3	472/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	530							105		3
40	40	473/3	473/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	531							106		3
40	40	158	158	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	532		articAccentAbove					106		3
40	40	159	159	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	533							106		3
40	40	478/3	478/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	534							106		3
40	40	479/3	479/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	535							106		3
40	40	156	156	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	536									
40	40	157	157	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	537									
40	40	158	158	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	538									
40	40	159	159	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	539									
41	41	160	160	0.0	0	0	StaffText	4/4	1	1	0							dim.						
41	41	160	160	0.0	0	0	Spanner	4/4	1	1	0													
41	41	160	160	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	540									
41	41	481/3	481/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	541		articAccentAbove					107		
41	41	482/3	482/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	542							107		
41	41	161	161	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	543							107		
41	41	484/3	484/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	544		articAccentAbove					107		
41	41	485/3	485/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	545							107		
41	41	162	162	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	546							107		
41	41	487/3	487/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	547		articAccentBelow					107		
41	41	488/3	488/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	548							107		
41	41	163	163	0.6666666666666666	3/4	3/4	Chord	4/4	1	1	1/6		1/4	2/3	549							107		
41	41	491/3	491/3	0.0	11/12	11/12	Chord	4/4	1	1	0	grace16	1/16	2/3	550									
41	41	491/3	491/3	0.0	11/12	11/12	Chord	4/4	1	1	0	grace16	1/16	2/3	551									
41	41	491/3	491/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	552									
41	41	160	160	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	553									
41	41	161	161	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	554									
41	41	162	162	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	555									
41	41	163	163	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	556									
42	42	164	164	0.0	0	0	Dynamic	4/4	1	1	0					p								
42	42	164	164	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	557									
42	42	165	165	0.0	1/4	1/4	StaffText	4/4	1	1	0							marcato						
42	42	331/2	331/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	558							108		
42	42	166	166	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	559							108		
42	42	333/2	333/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	560							108		
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	561							108		
42	42	165	165	2.0	1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	562							109		
42	42	167	167	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	563							109		
42	42	164	164	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	564									
42	42	166	166	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	565									
43	43	168	168	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	566							108		
43	43	337/2	337/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	567							108		
43	43	339/2	339/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	568							108		
43	43	170	170	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	569							108		
43	43	341/2	341/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	570							108		
43	43	171	171	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	571							108		
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	572							108		
43	43	168	168	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	573							109		
43	43	337/2	337/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	574							109		
43	43	169	169	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	575							109		
43	43	339/2	339/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	576									
43	43	170	170	1.5	1/2	1/2	Chord	4/4	2	1	3/8		1/4	3/2	577							110		
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	578							110		
43	43	168	168	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	579									
43	43	170	170	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	580									
44	44	172	172	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	581									
44	44	345/2	345/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	582							111		
44	44	347/2	347/2	1.0	3/8	3/8	Chord	4/4	1	1	1/4		1/4	1	583							111		
44	44	349/2	349/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	584							111		
44	44	351/2	351/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	585							111		
44	44	172	172	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	586									
44	44	173	173	2.0	1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	587		articAccentAbove					112		
44	44	175	175	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	588							112		
44	44	172	172	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	589									
44	44	174	174	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	590									
45	45	176	176	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	591							111		
45	45	353/2	353/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	592							111		
45	45	177	177	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	593							111		
45	45	355/2	355/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	594							111		
45	45	178	178	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	595							111		
45	45	357/2	357/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	596							111		
45	45	359/2	359/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	597									
45	45	176	176	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	598									
45	45	353/2	353/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	599							113		
45	45	177	177	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	600							113		
45	45	355/2	355/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	601									
45	45	178	178	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	602							114		
45	45	179	179	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	603									
45	45	176	176	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	604									
45	45	178	178	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	605									
46	46	541/3	541/3	0.0	1/12	1/12	StaffText	4/4	1	1	0							poco più						
46	46	541/3	541/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	606		articTenutoAbove							
46	46	542/3	542/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	607		articTenutoAbove							
46	46	181	181	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	608		articTenutoAbove							
46	46	544/3	544/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	609		articTenutoAbove							
46	46	545/3	545/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	610		articTenutoAbove							
46	46	182	182	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	611									
46	46	181	181	0.0	1/4	1/4	Dynamic	4/4	2	1	0					f								
46	46	181	181	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	612		articAccentAbove							
46	46	182	182	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	613							115		
46	46	547/3	547/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	614							115		
46	46	548/3	548/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	615							115		
46	46	183	183	0.6666666666666666	3/4	3/4	Chord	4/4	2	1	1/6		1/4	2/3	616							115		
46	46	551/3	551/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	617									
46	46	180	180	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	618									
46	46	182	182	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	619									
47	47	553/3	553/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	620		articTenutoBelow							
47	47	554/3	554/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	621		articTenutoBelow							
47	47	185	185	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	622		articTenutoAbove							
47	47	556/3	556/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	623		articTenutoAbove							
47	47	557/3	557/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	624		articTenutoAbove							
47	47	186	186	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	625									
47	47	184	184	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	626							116		
47	47	185	185	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	627							116		
47	47	186	186	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	628							116		
47	47	559/3	559/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	629							116		
47	47	560/3	560/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	630							116		
47	47	187	187	0.6666666666666666	3/4	3/4	Chord	4/4	2	1	1/6		1/4	2/3	631							116		
47	47	563/3	563/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	632									
47	47	184	184	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	633									
47	47	186	186	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	634									
48	48	565/3	565/3	0.0	1/12	1/12	StaffText	4/4	1	1	0							dim.						
48	48	565/3	565/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	635		articStaccatoBelow					117		
48	48	566/3	566/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	636		articStaccatoBelow					117		
48	48	189	189	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	637		articStaccatoBelow					117		
48	48	568/3	568/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	638		articStaccatoBelow					117		
48	48	569/3	569/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	639							117		
48	48	190	190	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	640							118		
48	48	571/3	571/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	641		articAccentBelow					118		
48	48	572/3	572/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	642							118		
48	48	191	191	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	643							118		
48	48	574/3	574/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	644		articAccentBelow					118		
48	48	575/3	575/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	645							118		
48	48	188	188	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	646							119		
48	48	189	189	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	647									
48	48	191	191	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	648									
48	48	188	188	0.0	0	0	Chord	4/4	2	2	0	acciaccatura	1/8	1	649									
48	48	188	188	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	650									
48	48	190	190	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	651									
49	49	192	192	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	652							118		
49	49	577/3	577/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	653		articAccentBelow					118		
49	49	578/3	578/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	654							118		
49	49	193	193	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	655							118		
49	49	580/3	580/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	656		articAccentBelow					118		
49	49	581/3	581/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	657							118		
49	49	194	194	0.6666666666666666	1/2	1/2	Chord	4/4	1	1	1/6		1/4	2/3	658							118, 120		
49	49	584/3	584/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	659							118		
49	49	195	195	0.6666666666666666	3/4	3/4	Chord	4/4	1	1	1/6		1/4	2/3	660							118, 121		
49	49	587/3	587/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	661									
49	49	194	194	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	662									
49	49	192	192	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	663									
49	49	193	193	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	664									
49	49	194	194	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	665									
50	50	196	196	0.0	0	0	Dynamic	4/4	1	1	0					pp								
50	50	589/3	589/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	666							122		
50	50	590/3	590/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	667							122		
50	50	197	197	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	668							122		
50	50	592/3	592/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	669							122		
50	50	593/3	593/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	670									
50	50	198	198	0.6666666666666666	1/2	1/2	Chord	4/4	1	1	1/6		1/4	2/3	671							123		
50	50	596/3	596/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	672									
50	50	199	199	0.6666666666666666	3/4	3/4	Chord	4/4	1	1	1/6		1/4	2/3	673							124		
50	50	599/3	599/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	674									
50	50	198	198	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	675									
50	50	196	196	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	676									
50	50	198	198	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	677									
51	51	601/3	601/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	678							125		
51	51	602/3	602/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	679							125		
51	51	201	201	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	680							125		
51	51	202	202	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	681							125		
51	51	607/3	607/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	682							125		
51	51	608/3	608/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	683							125		
51	51	203	203	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	684									
51	51	202	202	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	685									
51	51	200	200	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	686									
51	51	202	202	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	687									
52	52	613/3	613/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	688							126		
52	52	614/3	614/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	689							126		
52	52	205	205	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	690							126		
52	52	616/3	616/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	691							126		
52	52	617/3	617/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	692									
52	52	206	206	0.6666666666666666	1/2	1/2	Chord	4/4	1	1	1/6		1/4	2/3	693							127		
52	52	620/3	620/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	694									
52	52	207	207	0.6666666666666666	3/4	3/4	Chord	4/4	1	1	1/6		1/4	2/3	695							128		
52	52	623/3	623/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	696									
52	52	206	206	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	697									
52	52	204	204	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	698									
52	52	206	206	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	699									
53	53	625/3	625/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	700							129		
53	53	626/3	626/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	701							129		
53	53	209	209	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	702							129		
53	53	210	210	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	703							130		
53	53	631/3	631/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	704							130		
53	53	632/3	632/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	705							130		
53	53	211	211	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	706									
53	53	208	208	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	707									
53	53	210	210	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	708									
54	54	637/3	637/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	709							131		
54	54	638/3	638/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	710							131		
54	54	213	213	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	711							131		
54	54	214	214	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	712									
54	54	643/3	643/3	0.0	7/12	7/12	StaffText	4/4	1	1	0							marendo						
54	54	643/3	643/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	713							132		
54	54	644/3	644/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	714							132		
54	54	215	215	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	715							132		
54	54	212	212	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	716									
54	54	214	214	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	717									
55	55	216	216	0.6666666666666666	0	0	Chord	4/4	1	1	1/6		1/4	2/3	718							133		
55	55	650/3	650/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	719									
55	55	217	217	0.6666666666666666	1/4	1/4	Chord	4/4	1	1	1/6		1/4	2/3	720							134		
55	55	653/3	653/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	721									
55	55	218	218	0.6666666666666666	1/2	1/2	Chord	4/4	1	1	1/6		1/4	2/3	722							135		
55	55	656/3	656/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	723									
55	55	219	219	0.6666666666666666	3/4	3/4	Chord	4/4	1	1	1/6		1/4	2/3	724							136		
55	55	659/3	659/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	725									
55	55	216	216	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	726									
55	55	218	218	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	727									
56	56	220	220	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	728		articAccentAbove					137		
56	56	221	221	0.6666666666666666	1/4	1/4	Chord	4/4	1	1	1/6		1/4	2/3	729							137		
56	56	665/3	665/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	730							137		
56	56	222	222	0.0	1/2	1/2	Dynamic	4/4	1	1	0					other-dynamics								
56	56	222	222	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	731									
