mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
26	26	51	51	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	276		articAccentBelow									
26	26	50	50	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	277											
26	26	101/2	101/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	278		articAccentAbove									
26	26	51	51	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	279		articAccentAbove									
27	27	52	52	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	280		articStaccatoAbove									
27	27	209/4	209/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	281		articStaccatoAbove									
27	27	105/2	105/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	282		articStaccatoAbove									
27	27	211/4	211/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	283		articStaccatoAbove									
27	27	53	53	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	284		articAccentAbove							72		
27	27	107/2	107/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	285											
27	27	52	52	0.0	0	0	Dynamic	2/4	2	1	0				f										
27	27	53	53	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	286											
28	28	54	54	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	287		articAccentAbove							73		
28	28	109/2	109/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	288											
28	28	55	55	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	289		articAccentAbove							74		
28	28	111/2	111/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	290											
28	28	54	54	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	291											
28	28	55	55	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	292											
28	28	54	54	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	293		articStaccatoAbove									
28	28	217/4	217/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	294		articStaccatoAbove									
28	28	109/2	109/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	295		articStaccatoAbove									
28	28	219/4	219/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	296		articStaccatoAbove									
28	28	55	55	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	297		articStaccatoBelow									
29	29	56	56	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	298									75		
29	29	225/4	225/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	299									75		
29	29	113/2	113/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	300									75		
29	29	227/4	227/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	301											
29	29	57	57	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	302									76		
29	29	229/4	229/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	303									76		
29	29	115/2	115/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	304									76		
29	29	231/4	231/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	305											
29	29	56	56	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	306											
29	29	57	57	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	307											
29	29	56	56	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	308											
29	29	57	57	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	309											
29	29	56	56	0.5	0	0	Chord	2/4	2	2	1/8	1/8	1	310									77		
29	29	113/2	113/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8	1/8	1	311											
29	29	57	57	0.5	1/4	1/4	Chord	2/4	2	2	1/8	1/8	1	312									78		
29	29	115/2	115/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8	1/8	1	313											
30	30	58	58	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	314									79		
30	30	233/4	233/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	315									79		
30	30	117/2	117/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	316									79		
30	30	235/4	235/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	317											
30	30	59	59	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	318									80		
30	30	237/4	237/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	319									80		
30	30	119/2	119/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	320									80		
30	30	239/4	239/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	321											
30	30	58	58	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	322											
30	30	59	59	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	323											
30	30	58	58	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	324											
30	30	59	59	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	325											
30	30	58	58	0.5	0	0	Chord	2/4	2	2	1/8	1/8	1	326									81		
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8	1/8	1	327											
30	30	59	59	0.5	1/4	1/4	Chord	2/4	2	2	1/8	1/8	1	328									82		
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8	1/8	1	329											
31	31	60	60	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	330		articStaccatoAbove									
31	31	241/4	241/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	331		articStaccatoAbove									
31	31	121/2	121/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	332		articStaccatoAbove									
31	31	243/4	243/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	333		articStaccatoAbove									
31	31	61	61	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	334		articAccentAbove							83		
31	31	123/2	123/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	335											
31	31	61	61	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	336											
32	32	62	62	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	337		articAccentAbove							84		
32	32	125/2	125/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	338											
32	32	63	63	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	339		articAccentAbove							85		
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	340											
32	32	62	62	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	341											
32	32	63	63	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	342											
32	32	62	62	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	343		articStaccatoAbove									
32	32	249/4	249/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	344		articStaccatoAbove									
32	32	125/2	125/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	345		articStaccatoAbove									
32	32	251/4	251/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	346		articStaccatoAbove									
32	32	63	63	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	347		articStaccatoBelow									
33	33	64	64	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	348									86		
33	33	257/4	257/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	349									86		
33	33	129/2	129/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	350									86		
33	33	259/4	259/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	351											
33	33	65	65	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	352									87		
33	33	261/4	261/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	353									87		
33	33	131/2	131/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	354									87		
33	33	263/4	263/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	355											
33	33	64	64	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	356											
33	33	65	65	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	357											
33	33	64	64	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	358											
33	33	65	65	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	359											
33	33	64	64	0.5	0	0	Chord	2/4	2	2	1/8	1/8	1	360									88		
33	33	129/2	129/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8	1/8	1	361											
33	33	65	65	0.5	1/4	1/4	Chord	2/4	2	2	1/8	1/8	1	362									89		
33	33	131/2	131/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8	1/8	1	363											
34	34	66	66	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	364									90		
34	34	265/4	265/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	365									90		
34	34	133/2	133/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	366									90		
34	34	267/4	267/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	367											
34	34	67	67	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	368									91		
34	34	269/4	269/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	369									91		
34	34	135/2	135/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	370									91		
34	34	271/4	271/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	371											
34	34	66	66	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	372											
34	34	67	67	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	373											
34	34	66	66	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	374											
34	34	67	67	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	375											
34	34	66	66	0.5	0	0	Chord	2/4	2	2	1/8	1/8	1	376									92		
34	34	133/2	133/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8	1/8	1	377											
34	34	67	67	0.5	1/4	1/4	Chord	2/4	2	2	1/8	1/8	1	378									93		
34	34	135/2	135/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8	1/8	1	379											
35	35	137/2	137/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4	1/4	1	380											
35	35	139/2	139/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	381											
35	35	68	68	0.0	0	0	Dynamic	2/4	2	1	0				p										
35	35	68	68	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	382		articStaccatoBelow									
35	35	273/4	273/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	383		articStaccatoBelow									
35	35	137/2	137/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	384		articStaccatoBelow									
35	35	275/4	275/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	385		articStaccatoBelow									
35	35	69	69	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	386		articStaccatoAbove									
35	35	139/2	139/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	387		articAccentAbove							94		
36	36	70	70	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	388											
36	36	141/2	141/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4	1/4	1	389											
36	36	143/2	143/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	390											
36	36	70	70	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	391											
36	36	141/2	141/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	392		articAccentAbove							95		
36	36	71	71	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	393											
36	36	143/2	143/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	394		articStaccatoAbove									
37	37	72	72	0.0	0	0	StaffText	2/4	1	1	0						cresc.								
37	37	72	72	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	395		articStaccatoBelow									
37	37	289/4	289/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	396		articStaccatoBelow									
37	37	145/2	145/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	397		articStaccatoBelow									
37	37	291/4	291/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	398		articStaccatoBelow									
37	37	73	73	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	399		articStaccatoBelow									
37	37	147/2	147/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	400		articAccentBelow							96		
37	37	145/2	145/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4	1/4	1	401											
37	37	147/2	147/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	402											
37	37	72	72	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	403									97		
37	37	73	73	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	404									97		
38	38	74	74	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	405											
38	38	149/2	149/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	406		articAccentAbove							98		
38	38	75	75	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	407											
38	38	151/2	151/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	408		articStaccatoBelow									
38	38	149/2	149/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	409											
38	38	151/2	151/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	410											
38	38	74	74	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	411									97		
38	38	75	75	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	412											
39	39	153/2	153/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4	1/4	1	413											
39	39	155/2	155/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	414											
39	39	76	76	0.0	0	0	Dynamic	2/4	2	1	0				p										
39	39	76	76	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	415		articStaccatoAbove									
39	39	305/4	305/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	416		articStaccatoAbove									
39	39	153/2	153/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	417		articStaccatoAbove									
39	39	307/4	307/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	418		articStaccatoAbove									
39	39	77	77	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	419		articStaccatoAbove									
39	39	155/2	155/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	420		articAccentAbove							99		
40	40	78	78	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	421											
40	40	157/2	157/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4	1/4	1	422											
40	40	159/2	159/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	423											
40	40	78	78	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	424											
40	40	157/2	157/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	425		articAccentAbove							100		
40	40	79	79	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	426											
40	40	159/2	159/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	427		articStaccatoAbove									
41	41	80	80	0.0	0	0	StaffText	2/4	1	1	0						cresc.								
41	41	80	80	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	428		articStaccatoAbove									
41	41	321/4	321/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	429		articStaccatoAbove									
41	41	161/2	161/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	430		articStaccatoAbove									
41	41	323/4	323/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	431		articStaccatoAbove									
41	41	81	81	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	432		articStaccatoBelow									
41	41	163/2	163/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	433		articAccentBelow							101		
41	41	161/2	161/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4	1/4	1	434											
41	41	163/2	163/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	435											
41	41	80	80	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	436									102		
41	41	81	81	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	437									102		
42	42	82	82	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	438											
42	42	165/2	165/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	439		articAccentAbove							103		
42	42	83	83	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	440											
42	42	167/2	167/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	441		articStaccatoBelow									
42	42	165/2	165/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	442											
42	42	167/2	167/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	443											
42	42	82	82	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	444									102		
42	42	83	83	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	445											
43	43	84	84	0.0	0	0	Dynamic	2/4	1	1	0				f										
43	43	84	84	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	446		articStaccatoAbove									
43	43	337/4	337/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	447		articStaccatoAbove									
43	43	169/2	169/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	448		articStaccatoAbove									
43	43	339/4	339/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	449		articStaccatoAbove									
43	43	85	85	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	450		articStaccatoAbove									
43	43	171/2	171/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	451		articAccentAbove									
43	43	84	84	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	452		articStaccatoBelow									
43	43	337/4	337/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	453		articStaccatoBelow									
43	43	169/2	169/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	454		articStaccatoBelow									
43	43	339/4	339/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	455		articStaccatoBelow									
43	43	85	85	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	456		articStaccatoBelow									
43	43	171/2	171/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	457		articAccentBelow									
44	44	86	86	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	458		articAccentAbove							104		
44	44	173/2	173/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	459											
44	44	87	87	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	460		articAccentAbove							105		
44	44	175/2	175/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	461											
44	44	86	86	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	462											
44	44	87	87	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	463											
44	44	86	86	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	464		articAccentAbove							106		
44	44	173/2	173/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	465											
44	44	87	87	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	466		articAccentAbove							107		
44	44	175/2	175/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	467											
44	44	86	86	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	468											
44	44	87	87	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	469											
45	45	88	88	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	470		articStaccatoAbove									
45	45	353/4	353/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	471		articStaccatoAbove									
45	45	177/2	177/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	472		articStaccatoAbove									
45	45	355/4	355/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	473		articStaccatoAbove									
45	45	89	89	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	474		articStaccatoAbove									
45	45	179/2	179/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	475		articAccentAbove									
45	45	88	88	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	476		articStaccatoBelow									
45	45	353/4	353/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	477		articStaccatoBelow									
45	45	177/2	177/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	478		articStaccatoBelow									
45	45	355/4	355/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	479		articStaccatoBelow									
45	45	89	89	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	480		articStaccatoBelow									
45	45	179/2	179/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	481		articAccentBelow									
46	46	90	90	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	482		articAccentAbove							108		
46	46	181/2	181/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	483											
46	46	91	91	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	484		articAccentAbove							109		
46	46	183/2	183/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	485											
46	46	90	90	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	486											
46	46	91	91	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	487											
46	46	90	90	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	488		articAccentAbove							110		
46	46	181/2	181/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	489											
46	46	91	91	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	490		articAccentAbove							111		
46	46	183/2	183/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	491											
46	46	90	90	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	492											
46	46	91	91	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	493											
47	47	92	92	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	494		articStaccatoAbove									
47	47	369/4	369/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	495		articStaccatoAbove									
47	47	185/2	185/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	496		articStaccatoAbove									
47	47	371/4	371/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	497		articStaccatoAbove									
47	47	93	93	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	498		articStaccatoAbove									
47	47	187/2	187/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	499		articAccentAbove									
47	47	92	92	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	500		articStaccatoAbove									
47	47	369/4	369/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	501		articStaccatoAbove									
47	47	185/2	185/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	502		articStaccatoAbove									
47	47	371/4	371/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	503		articStaccatoAbove									
47	47	93	93	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	504		articStaccatoAbove									
47	47	187/2	187/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	505		articAccentAbove									
48	48	94	94	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	506		articAccentAbove							112		
48	48	189/2	189/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	507											
48	48	95	95	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	508		articAccentAbove							113		
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	509											
48	48	94	94	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	510											
48	48	95	95	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	511											
48	48	94	94	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	512		articAccentAbove							114		
48	48	189/2	189/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	513											
48	48	95	95	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	514		articAccentAbove							115		
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	515											
48	48	94	94	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	516											
48	48	95	95	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	517											
49	49	96	96	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	518		articStaccatoAbove									
49	49	385/4	385/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	519		articStaccatoAbove									
49	49	193/2	193/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	520		articStaccatoAbove									
49	49	387/4	387/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	521		articStaccatoAbove									
49	49	97	97	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	522		articStaccatoAbove									
49	49	195/2	195/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	523		articAccentAbove									
49	49	96	96	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	524		articStaccatoAbove									
49	49	385/4	385/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	525		articStaccatoAbove									
49	49	193/2	193/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	526		articStaccatoAbove									
49	49	387/4	387/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	527		articStaccatoAbove									
49	49	97	97	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	528		articStaccatoAbove									
49	49	195/2	195/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	529		articAccentAbove									
50	50	98	98	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	530		articAccentAbove							116		
50	50	197/2	197/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	531											
50	50	99	99	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	532		articAccentAbove							117		
50	50	199/2	199/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	533											
50	50	98	98	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	534											
50	50	99	99	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	535											
50	50	98	98	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	536		articAccentAbove							118		
50	50	197/2	197/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	537											
50	50	99	99	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	538		articAccentAbove							119		
50	50	199/2	199/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	539											
50	50	98	98	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	540											
50	50	99	99	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	541											
51	51	100	100	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	542		articAccentAbove							120		
