mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin
49	49	195	195	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	541		articStaccatoAbove			
49	49	586/3	586/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	542		articStaccatoAbove			
49	49	587/3	587/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	543		articStaccatoAbove			
49	49	192	192	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	544					
49	49	193	193	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	545					
49	49	194	194	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	546					
49	49	195	195	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	547					
50	50	196	196	0.3333333333333333	0	0	Chord	4/4	1	1	1/12	1/8	2/3	548		articStaccatoAbove			
50	50	589/3	589/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	549		articStaccatoAbove			
50	50	590/3	590/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	550		articStaccatoAbove			
50	50	197	197	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	551		articStaccatoBelow			
50	50	592/3	592/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	552		articStaccatoBelow			
50	50	593/3	593/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	553		articStaccatoBelow			
50	50	198	198	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	554		articStaccatoAbove			
50	50	595/3	595/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	555		articStaccatoAbove			
50	50	596/3	596/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	556		articStaccatoAbove			
50	50	199	199	0.0	3/4	3/4	Dynamic	4/4	1	1	0				f				
50	50	196	196	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	557					
50	50	197	197	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	558					
50	50	198	198	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	559					
50	50	199	199	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12	1/8	2/3	560					
50	50	598/3	598/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12	1/8	2/3	561					
50	50	599/3	599/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12	1/8	2/3	562					
51	51	601/3	601/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	563				22	
51	51	602/3	602/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	564					
51	51	201	201	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	565				23	
51	51	604/3	604/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	566				23	
51	51	605/3	605/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	567					
51	51	202	202	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	568				24	
51	51	607/3	607/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	569				24	
51	51	608/3	608/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	570					
51	51	200	200	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	571		articAccentAbove			
51	51	201	201	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	572		articAccentAbove			
51	51	202	202	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	573		articAccentAbove			
51	51	203	203	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12	1/8	2/3	574					
51	51	610/3	610/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12	1/8	2/3	575					
51	51	611/3	611/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12	1/8	2/3	576					
52	52	613/3	613/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	577				25	
52	52	614/3	614/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	578					
52	52	205	205	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	579				26	
52	52	616/3	616/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	580				26	
52	52	617/3	617/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	581					
52	52	206	206	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	582				27	
52	52	619/3	619/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	583				27	
52	52	620/3	620/3	0.0	2/3	2/3	Dynamic	4/4	1	1	0				mf				
52	52	620/3	620/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	584					
52	52	207	207	0.0	3/4	3/4	Spanner	4/4	1	1	0								0
52	52	207	207	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	585				28	0
52	52	622/3	622/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	586				28	0
52	52	623/3	623/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	587					0
52	52	204	204	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	588		articAccentAbove			
52	52	205	205	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	589		articAccentAbove			
52	52	206	206	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	590		articAccentAbove			
52	52	207	207	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	591					
53	53	208	208	0.3333333333333333	0	0	Chord	4/4	1	1	1/12	1/8	2/3	592				29	0
53	53	625/3	625/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	593				29	0
53	53	626/3	626/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	594					0
53	53	209	209	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	595				30	0
53	53	628/3	628/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	596				30	0
53	53	629/3	629/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	597					0
53	53	210	210	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	598				31	0
53	53	631/3	631/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	599				31	0
53	53	632/3	632/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	600					0
53	53	211	211	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	601				32	0
53	53	634/3	634/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	602				32	0
53	53	635/3	635/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	603					0
53	53	208	208	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	604					
53	53	209	209	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	605					
53	53	210	210	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	606					
53	53	211	211	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	607					
54	54	212	212	0.3333333333333333	0	0	Chord	4/4	1	1	1/12	1/8	2/3	608				33	0
54	54	637/3	637/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	609				33	0
54	54	638/3	638/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	610					0
54	54	213	213	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	611				34	0
54	54	640/3	640/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	612				34	0
54	54	641/3	641/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	613					0
54	54	214	214	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	614				35	0
54	54	643/3	643/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	615				35	0
54	54	644/3	644/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	616					0
54	54	215	215	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	617				36	0
54	54	646/3	646/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	618				36	0
54	54	647/3	647/3	0.0	11/12	11/12	Spanner	4/4	1	1	0								
54	54	647/3	647/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	619					
54	54	212	212	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	620					
54	54	213	213	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	621					
54	54	214	214	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	622					
54	54	215	215	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	623					
55	55	216	216	0.3333333333333333	0	0	Chord	4/4	1	1	1/12	1/8	2/3	624				37	
55	55	649/3	649/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	625				37	
55	55	650/3	650/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	626					
55	55	217	217	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	627				38	
55	55	652/3	652/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	628				38	
55	55	653/3	653/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	629					
55	55	218	218	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	630				39	
55	55	655/3	655/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	631				39	
55	55	656/3	656/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	632					
55	55	219	219	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	633				40	
55	55	658/3	658/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	634				40	
55	55	659/3	659/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	635					
55	55	216	216	0.0	0	0	Dynamic	4/4	2	1	0				f				
55	55	216	216	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	636					
55	55	217	217	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	637					
55	55	218	218	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	638					
55	55	219	219	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	639					
56	56	220	220	0.3333333333333333	0	0	Chord	4/4	1	1	1/12	1/8	2/3	640				41	
56	56	661/3	661/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	641				41	
56	56	662/3	662/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	642					
56	56	221	221	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	643				42	
56	56	664/3	664/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	644				42	
56	56	665/3	665/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	645					
56	56	222	222	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	646				43	
56	56	667/3	667/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	647				43	
56	56	668/3	668/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	648					
56	56	223	223	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	649				44	
56	56	670/3	670/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	650				44	
56	56	671/3	671/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	651					
56	56	220	220	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	652					
56	56	221	221	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	653					
56	56	222	222	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	654					
56	56	223	223	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	655					
57	57	224	224	0.3333333333333333	0	0	Chord	4/4	1	1	1/12	1/8	2/3	656					
57	57	673/3	673/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	657					
57	57	674/3	674/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	658					
57	57	225	225	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	659					
57	57	226	226	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	660					
57	57	679/3	679/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	661					
57	57	680/3	680/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	662					
57	57	227	227	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	663					
57	57	224	224	0.0	0	0	Dynamic	4/4	2	1	0				ff				
57	57	224	224	0.3333333333333333	0	0	Chord	4/4	2	1	1/12	1/8	2/3	664					
57	57	673/3	673/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12	1/8	2/3	665					
57	57	674/3	674/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12	1/8	2/3	666					
57	57	225	225	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	667					
57	57	226	226	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12	1/8	2/3	668					
57	57	679/3	679/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12	1/8	2/3	669					
57	57	680/3	680/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12	1/8	2/3	670					
57	57	227	227	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	671					
58	58	228	228	0.3333333333333333	0	0	Chord	4/4	1	1	1/12	1/8	2/3	672					
58	58	685/3	685/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	673					
58	58	686/3	686/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	674					
58	58	229	229	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	675					
58	58	230	230	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	676					
58	58	691/3	691/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	677					
58	58	692/3	692/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	678					
58	58	231	231	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	679					
58	58	228	228	0.3333333333333333	0	0	Chord	4/4	2	1	1/12	1/8	2/3	680					
58	58	685/3	685/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12	1/8	2/3	681					
58	58	686/3	686/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12	1/8	2/3	682					
58	58	229	229	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	683					
58	58	230	230	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12	1/8	2/3	684					
58	58	691/3	691/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12	1/8	2/3	685					
58	58	692/3	692/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12	1/8	2/3	686					
58	58	231	231	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	687					
59	59	232	232	0.3333333333333333	0	0	Chord	4/4	1	1	1/12	1/8	2/3	688					
59	59	697/3	697/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	689					
59	59	698/3	698/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	690					
59	59	233	233	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	691					
59	59	234	234	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	692					
59	59	703/3	703/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	693					
59	59	704/3	704/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	694					
59	59	235	235	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	695					
59	59	232	232	0.3333333333333333	0	0	Chord	4/4	2	1	1/12	1/8	2/3	696					
59	59	697/3	697/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12	1/8	2/3	697					
59	59	698/3	698/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12	1/8	2/3	698					
59	59	233	233	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	699					
59	59	234	234	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12	1/8	2/3	700					
59	59	703/3	703/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12	1/8	2/3	701					
59	59	704/3	704/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12	1/8	2/3	702					
59	59	235	235	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	703					
60	60	236	236	0.0	0	0	Dynamic	4/4	1	1	0				f				
60	60	236	236	0.3333333333333333	0	0	Chord	4/4	1	1	1/12	1/8	2/3	704					
60	60	709/3	709/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	705					
60	60	710/3	710/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	706					
60	60	237	237	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	707					
60	60	238	238	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	708					
60	60	715/3	715/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	709					
60	60	716/3	716/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	710					
60	60	239	239	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	711					
61	61	240	240	0.0	0	0	Dynamic	4/4	1	1	0				f				
61	61	240	240	0.3333333333333333	0	0	Chord	4/4	1	1	1/12	1/8	2/3	712					
61	61	721/3	721/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	713					
61	61	722/3	722/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	714					
61	61	241	241	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	715					
61	61	242	242	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	716					
61	61	727/3	727/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	717					
61	61	728/3	728/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	718					
61	61	243	243	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	719					
61	61	240	240	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	720					
61	61	241	241	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12	1/8	2/3	721					
61	61	724/3	724/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12	1/8	2/3	722					
61	61	725/3	725/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12	1/8	2/3	723					
61	61	242	242	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	724					
61	61	243	243	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12	1/8	2/3	725					
61	61	730/3	730/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12	1/8	2/3	726					
61	61	731/3	731/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12	1/8	2/3	727					
62	62	244	244	0.3333333333333333	0	0	Chord	4/4	1	1	1/12	1/8	2/3	728					
62	62	733/3	733/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	729					
62	62	734/3	734/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	730					
62	62	245	245	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	731					
62	62	246	246	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	732					
62	62	493/2	493/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	733					
62	62	495/2	495/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	734					
62	62	244	244	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	735					
62	62	491/2	491/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	736					
62	62	246	246	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	737					
62	62	493/2	493/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	738					
62	62	247	247	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	739					
62	62	495/2	495/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	740					
63	63	745/3	745/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	741					
63	63	746/3	746/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	742					
63	63	249	249	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	743					
63	63	250	250	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	744					
63	63	751/3	751/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	745					
63	63	752/3	752/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	746					
63	63	251	251	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	747					
63	63	248	248	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	748					
63	63	249	249	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12	1/8	2/3	749					
63	63	748/3	748/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12	1/8	2/3	750					
63	63	749/3	749/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12	1/8	2/3	751					
63	63	250	250	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	752					
63	63	251	251	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12	1/8	2/3	753					
63	63	754/3	754/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12	1/8	2/3	754					
63	63	755/3	755/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12	1/8	2/3	755					
64	64	252	252	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	756					
64	64	505/2	505/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	757					
64	64	507/2	507/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	758					
64	64	254	254	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	759					
64	64	509/2	509/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	760					
64	64	255	255	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	761					
64	64	252	252	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	762					
64	64	505/2	505/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	763					
64	64	253	253	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	764					
64	64	507/2	507/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	765					
64	64	254	254	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	766					
64	64	509/2	509/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	767					
64	64	255	255	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	768					
65	65	256	256	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	769					
65	65	257	257	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	770					
65	65	772/3	772/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	771					
65	65	773/3	773/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	772					
65	65	258	258	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	773					
65	65	259	259	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	774					
65	65	778/3	778/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	775					
65	65	779/3	779/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	776					
65	65	257	257	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	777		articAccentAbove		45	
65	65	259	259	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	778					
66	66	260	260	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	779					
66	66	523/2	523/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	780					
66	66	262	262	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	781					
66	66	525/2	525/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	782					
66	66	263	263	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	783					
66	66	527/2	527/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	784					
66	66	261	261	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	785		articAccentAbove		46	
66	66	263	263	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	786					
67	67	264	264	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	787					
67	67	265	265	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	788					
67	67	796/3	796/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	789					
67	67	797/3	797/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	790					
67	67	266	266	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	791					
67	67	267	267	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	792					
67	67	802/3	802/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	793					
67	67	803/3	803/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	794					
67	67	265	265	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	795					
67	67	266	266	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	796					
67	67	267	267	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	797					
68	68	268	268	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	798					
68	68	537/2	537/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	799					
68	68	269	269	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	800					
68	68	539/2	539/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	801					
