mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	decrescendo_hairpin	crescendo_hairpin	Ottava:8va
95	94	561/2	561/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	790							
95	94	561/2	561/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	791				144			
96	95	567/2	567/2	0.0	0	0	Dynamic	6/8	1	1	0				mf						
96	95	567/2	567/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	792				145			
96	95	569/2	569/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	793							
96	95	285	285	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	794							
96	95	567/2	567/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	795							
96	95	567/2	567/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	796							
96	95	567/2	567/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	797							
97	96	573/2	573/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	798							
97	96	573/2	573/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	799							
97	96	573/2	573/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	800				146			
97	96	288	288	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	801							
97	96	573/2	573/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	802							
98	97	579/2	579/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	803							
98	97	579/2	579/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	804							
98	97	579/2	579/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	805				147			
98	97	581/2	581/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	806							
98	97	291	291	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	807							
98	97	579/2	579/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	808							
99	98	585/2	585/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	809				148			
99	98	294	294	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	810							
99	98	585/2	585/2	1.5	0	0	Chord	6/8	1	2	3/8	1/4	3/2	811							
99	98	294	294	1.5	3/8	3/8	Chord	6/8	1	2	3/8	1/4	3/2	812							
99	98	585/2	585/2	0.0	0	0	StaffText	6/8	2	1	0						"<font size=""11.2544""/><font face=""Plantin MT Std""/>dim."				
99	98	585/2	585/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	813							
99	98	585/2	585/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	814				149			
100	99	591/2	591/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	815				150			
100	99	593/2	593/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	816							
100	99	297	297	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	817							
100	99	591/2	591/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	818							
100	99	591/2	591/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	819							
100	99	591/2	591/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	820							
101	100	597/2	597/2	0.0	0	0	Dynamic	6/8	1	1	0				p						
101	100	597/2	597/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	821				151			
101	100	300	300	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	822							
101	100	597/2	597/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	823							
101	100	597/2	597/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	824							
101	100	597/2	597/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	825							
102	101	603/2	603/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	826				152			
102	101	605/2	605/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	827							
102	101	303	303	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	828							
102	101	603/2	603/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	829							
102	101	603/2	603/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	830							
102	101	603/2	603/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	831							
103	102	609/2	609/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	832				153			
103	102	306	306	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	833							
103	102	609/2	609/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	834							
103	102	609/2	609/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	835							
103	102	609/2	609/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	836				154			
104	103	615/2	615/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	837				155			
104	103	617/2	617/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	838							
104	103	309	309	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	839							
104	103	615/2	615/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	840							
104	103	615/2	615/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	841							
104	103	615/2	615/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	842							
105	104	621/2	621/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	843				156			
105	104	312	312	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	844							
105	104	621/2	621/2	1.5	0	0	Chord	6/8	1	2	3/8	1/4	3/2	845							
105	104	312	312	1.5	3/8	3/8	Chord	6/8	1	2	3/8	1/4	3/2	846							
105	104	621/2	621/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	847				157			
105	104	621/2	621/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	848							
106	105	627/2	627/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	849				158			
106	105	629/2	629/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	850							
106	105	315	315	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	851							
106	105	627/2	627/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	852							
106	105	627/2	627/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	853							
106	105	627/2	627/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	854							
107	106	633/2	633/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	855				159			
107	106	318	318	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	856							
107	106	633/2	633/2	1.5	0	0	Chord	6/8	1	2	3/8	1/4	3/2	857							
107	106	318	318	1.5	3/8	3/8	Chord	6/8	1	2	3/8	1/4	3/2	858							
107	106	633/2	633/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	859				160			
107	106	633/2	633/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	860				161			
108	107	639/2	639/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	861				162			
108	107	641/2	641/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	862							
108	107	321	321	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	863							
108	107	639/2	639/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	864							
108	107	639/2	639/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	865							
108	107	639/2	639/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	866							
109	108	645/2	645/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	867							
109	108	645/2	645/2	0.0	0	0	StaffText	6/8	2	1	0						"<font size=""11.2544""/><font face=""Plantin MT Std""/>poco cresc."				
109	108	645/2	645/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	868				163			
109	108	324	324	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	869							
109	108	645/2	645/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	870							
110	109	651/2	651/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	871							
110	109	651/2	651/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	872				164			
110	109	653/2	653/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	873							
110	109	327	327	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	874							
110	109	651/2	651/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	875							
111	110	657/2	657/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	876							
111	110	657/2	657/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	877				165			
111	110	330	330	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	878							
111	110	657/2	657/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	879							
112	111	663/2	663/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	880							
112	111	663/2	663/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	881				166			
112	111	665/2	665/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	882							
112	111	333	333	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	883							
112	111	663/2	663/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	884							
113	112	669/2	669/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	885							
113	112	669/2	669/2	0.0	0	0	Dynamic	6/8	2	1	0				mf						
113	112	669/2	669/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	886				167			
113	112	336	336	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	887							
113	112	669/2	669/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	888							
114	113	675/2	675/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	889							
114	113	675/2	675/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	890				168			
114	113	677/2	677/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	891							
114	113	339	339	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	892							
114	113	675/2	675/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	893				169			
115	114	681/2	681/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	894							
115	114	681/2	681/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	895				170			
115	114	683/2	683/2	0.0	1/4	1/4	Spanner	6/8	2	1	0								0		
115	114	683/2	683/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	896					0		
115	114	342	342	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	897					0		
115	114	681/2	681/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	898					0		
116	115	687/2	687/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	899							
116	115	687/2	687/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	900				171	0		
116	115	689/2	689/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	901					0		
116	115	345	345	0.0	3/8	3/8	Spanner	6/8	2	1	0										
116	115	345	345	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	902							
116	115	687/2	687/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	903							
117	116	693/2	693/2	0.0	0	0	Dynamic	6/8	1	1	0				p						
117	116	693/2	693/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	904				172			
117	116	348	348	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	905							
117	116	693/2	693/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	906							
117	116	693/2	693/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	907				173			
117	116	348	348	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	908							
117	116	693/2	693/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	909							
118	117	699/2	699/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	910				174			
118	117	701/2	701/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	911							
118	117	351	351	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	912							
118	117	699/2	699/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	913							
118	117	699/2	699/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	914				175			
118	117	351	351	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	915							
118	117	699/2	699/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	916							
119	118	705/2	705/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	917				176			
119	118	354	354	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	918							
119	118	705/2	705/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	919							
119	118	705/2	705/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	920				177			
119	118	354	354	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	921							
119	118	705/2	705/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	922							
120	119	711/2	711/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	923							
120	119	357	357	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	924							
120	119	711/2	711/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	925				178			
120	119	713/2	713/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	926							
120	119	357	357	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	927							
120	119	711/2	711/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	928							
121	120	717/2	717/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	929				179			
121	120	360	360	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	930							
121	120	717/2	717/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	931							
121	120	717/2	717/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	932				180			
121	120	360	360	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	933							
121	120	717/2	717/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	934							
122	121	723/2	723/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	935				181			
122	121	725/2	725/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	936							
122	121	363	363	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	937							
122	121	723/2	723/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	938							
122	121	723/2	723/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	939				182			
122	121	725/2	725/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	940							
122	121	363	363	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	941							
122	121	723/2	723/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	942							
123	122	729/2	729/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	943				183			
123	122	366	366	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	944							
123	122	729/2	729/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	945							
123	122	729/2	729/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	946				184			
123	122	366	366	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	947							
123	122	729/2	729/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	948							
124	123	735/2	735/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	949				185			
124	123	369	369	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	950							
124	123	735/2	735/2	1.5	0	0	Chord	6/8	1	2	3/8	1/4	3/2	951							
124	123	369	369	1.5	3/8	3/8	Chord	6/8	1	2	3/8	1/4	3/2	952							
124	123	735/2	735/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	953				186			
124	123	737/2	737/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	954							
124	123	369	369	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	955							
124	123	735/2	735/2	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	956							
125	124	741/2	741/2	0.0	0	0	Dynamic	6/8	1	1	0				pp						
125	124	741/2	741/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	957				187			
125	124	743/2	743/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	958							
125	124	372	372	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	959							
125	124	741/2	741/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	960							
125	124	741/2	741/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	961							
125	124	741/2	741/2	1.5	0	0	Chord	6/8	2	2	3/8	1/4	3/2	962				188			
125	124	372	372	1.5	3/8	3/8	Chord	6/8	2	2	3/8	1/4	3/2	963							
126	125	747/2	747/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	964				189			
126	125	749/2	749/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	965							
126	125	375	375	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	966							
127	126	753/2	753/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	967				190			
127	126	755/2	755/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	968							
127	126	378	378	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	969							
127	126	753/2	753/2	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	970							
127	126	753/2	753/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	971							
127	126	753/2	753/2	1.5	0	0	Chord	6/8	2	2	3/8	1/4	3/2	972				191			
127	126	378	378	1.5	3/8	3/8	Chord	6/8	2	2	3/8	1/4	3/2	973							
128	127	759/2	759/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	974				192			
128	127	761/2	761/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	975							
128	127	381	381	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	976							
129	128	765/2	765/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	977				193			
129	128	767/2	767/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	978							
129	128	384	384	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	979							
130	129	387	387	0.0	3/8	3/8	StaffText	6/8	1	1	0						"<font size=""12.2776""/><font face=""Plantin MT Std""/><b>Tempo I</b>"				
130	129	775/2	775/2	0.0	1/2	1/2	Dynamic	6/8	1	1	0				p						
130	129	775/2	775/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	980				194			
130	129	388	388	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	981							
130	129	771/2	771/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	982				195			
130	129	773/2	773/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	983							
130	129	387	387	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	984							
130	129	775/2	775/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	985				196			
130	129	388	388	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	986							
131	130	777/2	777/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	987				197			
131	130	779/2	779/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	988							
131	130	781/2	781/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	989				198			
131	130	391	391	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	990							
131	130	777/2	777/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	991				199			
131	130	779/2	779/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	992							
131	130	781/2	781/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	993				200			
131	130	391	391	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	994							
131	130	389	389	0.5	1/8	1/8	Chord	6/8	2	2	1/8	1/8	1	995							
131	130	390	390	0.5	3/8	3/8	Chord	6/8	2	2	1/8	1/8	1	996							
132	131	783/2	783/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	997				201			
132	131	785/2	785/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	998							
132	131	787/2	787/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	999				202			
132	131	394	394	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1000							
132	131	783/2	783/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1001				203			
132	131	785/2	785/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1002							
132	131	787/2	787/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1003				204			
132	131	394	394	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1004							
132	131	392	392	0.5	1/8	1/8	Chord	6/8	2	2	1/8	1/8	1	1005							
132	131	393	393	0.5	3/8	3/8	Chord	6/8	2	2	1/8	1/8	1	1006							
133	132	789/2	789/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1007				205			
133	132	791/2	791/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1008							
133	132	793/2	793/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1009							
133	132	789/2	789/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1010				206			
133	132	791/2	791/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1011							
133	132	793/2	793/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1012							
133	132	395	395	0.5	1/8	1/8	Chord	6/8	2	2	1/8	1/8	1	1013							
133	132	396	396	0.5	3/8	3/8	Chord	6/8	2	2	1/8	1/8	1	1014							
133	132	397	397	0.5	5/8	5/8	Chord	6/8	2	2	1/8	1/8	1	1015							
134	133	795/2	795/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1016							
134	133	797/2	797/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1017							
134	133	399	399	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1018							
134	133	795/2	795/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1019							
134	133	797/2	797/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1020							
134	133	399	399	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1021							
134	133	799/2	799/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1022		articStaccatoAbove					
134	133	400	400	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1023		articStaccatoAbove					
134	133	398	398	0.5	1/8	1/8	Chord	6/8	2	2	1/8	1/8	1	1024							
135	134	401	401	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1025		articStaccatoBelow					
135	134	803/2	803/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1026		articStaccatoBelow					
135	134	402	402	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1027		articStaccatoBelow					
135	134	801/2	801/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1028		articAccentAbove		207			
135	134	402	402	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1029							
135	134	805/2	805/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1030		articStaccatoBelow					
135	134	403	403	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1031		articStaccatoBelow					
136	135	404	404	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1032		articStaccatoBelow					
136	135	809/2	809/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1033		articStaccatoBelow					
136	135	405	405	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1034		articStaccatoBelow					
136	135	807/2	807/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1035		articAccentBelow		208			
136	135	405	405	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1036							
136	135	811/2	811/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1037		articStaccatoAbove					
136	135	406	406	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1038		articStaccatoAbove					
137	136	407	407	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1039		articStaccatoBelow					
137	136	815/2	815/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1040		articStaccatoBelow					
137	136	408	408	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1041		articStaccatoBelow					
137	136	813/2	813/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1042		articAccentAbove		209			
137	136	408	408	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1043							
137	136	817/2	817/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1044		articStaccatoBelow					
137	136	409	409	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1045		articStaccatoBelow					
138	137	410	410	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1046		articStaccatoBelow					
138	137	821/2	821/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1047		articStaccatoBelow					
138	137	411	411	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1048		articStaccatoBelow					
138	137	823/2	823/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1049				210			
138	137	412	412	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1050							
138	137	819/2	819/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1051		articAccentBelow		211			
138	137	411	411	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1052							
138	137	823/2	823/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1053				212			
138	137	412	412	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1054							
139	138	825/2	825/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1055				213			
139	138	827/2	827/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1056							
139	138	829/2	829/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1057				214			
139	138	415	415	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1058							
139	138	825/2	825/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1059				215			
139	138	827/2	827/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1060							
139	138	829/2	829/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1061				216			
139	138	415	415	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1062							
139	138	413	413	0.5	1/8	1/8	Chord	6/8	2	2	1/8	1/8	1	1063							
139	138	414	414	0.5	3/8	3/8	Chord	6/8	2	2	1/8	1/8	1	1064							
